CD14,CD15,CD19,CD4,CD8,IL,PLA,RE,TR,V1
-1,-1,9,9,9,9,-1,9,15,MIR586
-1,-1,9,-1,-1,-1,-1,-1,-1,MIR593
-1,-1,9,9,9,-1,-1,-1,-1,MLC1
-1,-1,3,9,9,9,-1,9,9,MMP11
-1,-1,9,9,-1,9,-1,9,9,MND1
-1,-1,8,-1,-1,12,-1,12,8,MOB3B
-1,-1,9,-1,-1,14,-1,8,8,MARC2
-1,-1,3,-1,-1,13,-1,13,15,MOXD1
-1,-1,6,-1,-1,-1,11,-1,-1,MPL
-1,-1,3,3,13,3,-1,-1,-1,MPP6
-1,-1,9,9,9,-1,-1,-1,15,MPST
-1,-1,9,9,9,-1,-1,-1,-1,MRPL43
-1,-1,9,-1,-1,-1,-1,-1,-1,MS4A1
-1,-1,9,-1,-1,-1,-1,-1,-1,MSMP
-1,-1,9,-1,-1,3,11,6,13,MYL9
-1,-1,9,-1,-1,8,11,12,7,MYLK
-1,-1,3,-1,-1,8,-1,8,12,MYO1B
-1,-1,9,-1,-1,12,9,8,12,MYO1C
-1,-1,9,9,13,13,-1,9,15,KAT6B
-1,-1,9,9,9,13,-1,9,15,N6AMT1
-1,-1,9,3,13,-1,-1,-1,-1,NAT6
-1,-1,9,-1,-1,9,-1,9,9,NAV2
-1,-1,9,-1,-1,-1,-1,-1,-1,NBEA
-1,-1,9,9,9,9,-1,9,9,NBEA
-1,-1,9,8,14,3,-1,3,3,NCALD
-1,-1,9,-1,-1,3,11,9,13,NCKAP5
-1,-1,8,9,8,-1,-1,-1,-1,NCR3
-1,-1,9,-1,-1,9,-1,9,9,NEIL1
-1,-1,9,9,9,-1,-1,-1,-1,NGDN
-1,-1,9,9,9,-1,-1,-1,-1,SLC9B1
-1,-1,3,-1,-1,-1,-1,-1,-1,NIPAL4
-1,-1,3,8,8,9,-1,9,15,NLRC3
-1,-1,9,9,13,9,-1,13,13,NLRP2
-1,-1,9,-1,9,14,12,12,12,NR1I2
-1,-1,3,3,3,12,-1,12,12,NR3C2
-1,-1,9,9,6,9,-1,-1,-1,NRCAM
-1,-1,9,9,9,13,-1,-1,15,NSUN5P1
-1,-1,14,3,12,12,-1,12,12,NT5E
-1,-1,9,-1,9,-1,-1,-1,-1,NVL
-1,-1,9,-1,-1,-1,-1,-1,-1,NXPH4
-1,-1,12,14,14,15,-1,12,14,OCIAD2
-1,-1,9,9,9,3,-1,3,3,OIP5
-1,-1,9,-1,-1,14,-1,12,12,OR2A14
-1,-1,3,3,3,3,-1,13,3,OR2A9P
-1,-1,9,-1,9,-1,-1,-1,-1,OR7G3
-1,-1,11,-1,6,6,-1,8,3,OSBPL10
-1,-1,9,-1,9,-1,-1,-1,-1,OSBPL1A
-1,-1,9,9,9,9,-1,9,9,OTUD3
-1,-1,8,8,8,9,-1,13,9,OXCT1
-1,-1,12,-1,-1,6,-1,11,11,PARM1
-1,-1,3,14,14,9,-1,9,9,PASK
-1,-1,3,-1,-1,8,-1,8,8,PAWR
-1,-1,9,3,13,9,14,9,9,PBX4
-1,-1,3,3,3,8,9,3,13,PCBP4
-1,-1,9,-1,-1,-1,-1,-1,-1,PCDH9
-1,-1,9,9,9,-1,-1,-1,-1,PCDHA11
-1,-1,6,9,6,12,2,12,12,PDE5A
-1,-1,9,-1,-1,13,-1,9,15,PDE7B
-1,-1,9,-1,-1,9,11,3,3,PDZK1IP1
-1,-1,9,-1,-1,-1,11,-1,-1,PEAR1
-1,-1,9,-1,-1,-1,-1,-1,-1,PEG10
-1,-1,9,-1,-1,-1,-1,-1,-1,PEG10
-1,-1,9,3,6,7,-1,14,14,PERP
-1,-1,6,-1,9,-1,2,-1,-1,PF4V1
-1,-1,9,3,3,14,-1,8,12,PFN2
-1,-1,9,3,13,9,-1,13,9,PGM2L1
-1,-1,9,8,6,-1,-1,9,-1,PI16
-1,-1,9,9,9,-1,-1,-1,9,PIK3R1
-1,-1,3,-1,-1,9,14,-1,-1,PKHD1L1
-1,-1,12,14,12,13,12,9,15,PKIA
-1,-1,8,14,8,-1,14,-1,-1,PKIA
-1,-1,9,-1,-1,-1,-1,-1,-1,PKIG
-1,-1,8,-1,-1,13,-1,9,9,PKIG
-1,-1,8,-1,-1,9,-1,13,13,PKIG
-1,-1,3,3,13,9,9,-1,9,PLAG1
-1,-1,9,3,13,3,-1,9,9,PLCH2
-1,-1,9,3,13,-1,-1,-1,-1,PLD6
-1,-1,9,9,9,3,-1,13,13,PLEKHA4
-1,-1,9,8,8,9,-1,9,9,PLEKHB1
-1,-1,8,-1,9,3,-1,13,3,PLEKHG1
-1,-1,3,-1,-1,3,-1,13,13,PLEKHG1
-1,-1,9,9,9,-1,-1,-1,-1,PLEKHG2
-1,-1,9,-1,-1,9,-1,9,9,PLEKHG7
-1,-1,9,9,9,7,12,11,11,PLOD2
-1,-1,12,9,9,12,-1,12,8,PMEPA1
-1,-1,3,9,9,3,9,3,3,PMEPA1
-1,-1,9,9,-1,9,-1,9,9,POLD2
-1,-1,9,9,9,3,-1,13,13,POLE2
-1,-1,9,9,9,9,-1,-1,9,POLH
-1,-1,9,9,9,3,9,13,13,POLQ
-1,-1,9,9,-1,-1,-1,-1,-1,POTEG
-1,-1,11,-1,6,6,-1,6,9,POU2AF1
-1,-1,9,3,13,12,-1,14,14,PLPP1
-1,-1,9,9,9,-1,-1,-1,-1,PPBPP2
-1,-1,9,-1,-1,-1,-1,-1,-1,PPFIA3
-1,-1,9,-1,-1,9,-1,9,9,PPFIBP1
-1,-1,9,9,9,9,-1,13,9,PPFIBP1
-1,-1,3,3,8,12,-1,12,12,PPP1R13B
-1,-1,9,9,9,9,9,9,9,PPP1R3E
-1,-1,9,9,9,-1,-1,-1,15,PRIM2
-1,-1,3,-1,-1,-1,-1,-1,-1,PRKCE
-1,-1,9,-1,-1,8,-1,8,8,PRR15
-1,-1,9,8,12,8,-1,3,3,PRR5
-1,-1,9,3,8,8,-1,3,3,PRR5
-1,-1,9,9,9,3,12,13,3,PRTFDC1
-1,-1,9,8,8,9,12,9,9,PSAT1
-1,-1,9,9,9,-1,-1,-1,-1,PSIP1
-1,-1,9,-1,-1,-1,-1,-1,-1,TWF1
-1,-1,3,9,13,-1,-1,-1,-1,PTPRC
-1,-1,8,-1,9,14,-1,14,14,PTPRK
-1,-1,12,14,15,6,-1,9,15,PVRIG
-1,-1,9,9,9,9,-1,13,13,PXDN
-1,-1,9,-1,-1,9,-1,3,3,PYCR1
-1,-1,9,8,8,-1,-1,-1,-1,PYHIN1
-1,-1,6,14,14,13,-1,-1,-1,PYHIN1
-1,-1,9,-1,-1,9,-1,9,9,QPCTL
-1,-1,3,9,9,13,-1,9,15,QRSL1
-1,-1,9,3,3,13,-1,3,7,RAB11FIP5
-1,-1,8,9,13,3,-1,9,3,RAB30
-1,-1,9,3,13,13,-1,13,13,RACGAP1
-1,-1,9,9,9,9,-1,9,9,RAD17
-1,-1,9,9,9,9,-1,9,9,RAD54B
-1,-1,8,-1,-1,-1,-1,-1,-1,RALGPS2
-1,-1,9,-1,-1,8,-1,8,8,RAPGEF5
-1,-1,8,14,15,13,-1,9,15,RASGRP1
-1,-1,9,9,9,-1,-1,-1,-1,RASGRP2
-1,-1,14,9,6,6,-1,6,9,RASGRP3
-1,-1,9,-1,-1,8,-1,8,8,RASSF6
-1,-1,9,3,13,-1,-1,-1,-1,RBL1
-1,-1,6,-1,-1,9,11,6,9,RBPMS2
-1,-1,9,9,9,-1,-1,-1,-1,RCBTB1
-1,-1,3,3,3,13,-1,9,15,RCL1
-1,-1,9,9,9,-1,9,-1,-1,RDM1
-1,-1,9,9,-1,-1,-1,-1,15,RECQL5
-1,-1,9,-1,-1,-1,-1,-1,-1,RFPL1
-1,-1,12,8,12,9,-1,9,9,RHOH
-1,-1,9,3,13,-1,-1,-1,-1,CARMIL2
-1,-1,9,9,9,9,-1,-1,15,RNASEH2C
-1,-1,9,-1,-1,9,-1,9,9,RNF32
-1,-1,3,3,13,9,-1,9,9,RNFT2
-1,-1,9,-1,-1,9,-1,13,9,ROR1
-1,-1,14,3,8,14,-1,8,12,RRAS2
-1,-1,12,3,8,14,-1,8,8,RRAS2
-1,-1,9,8,8,-1,-1,-1,-1,RTBDN
-1,-1,9,-1,-1,15,-1,12,12,RTKN
-1,-1,9,-1,-1,-1,-1,-1,-1,RUFY2
-1,-1,14,11,15,13,-1,9,9,S1PR1
-1,-1,9,14,15,-1,9,-1,-1,SAMD3
-1,-1,3,14,15,13,9,9,15,SBK1
-1,-1,9,3,6,-1,-1,-1,-1,SCARNA17
-1,-1,9,9,9,-1,-1,-1,-1,SCARNA2
-1,-1,9,-1,-1,-1,-1,-1,9,SCARNA27
-1,-1,6,-1,-1,-1,2,-1,-1,SCGB1C1
-1,-1,9,-1,-1,-1,9,-1,-1,SCN3A
-1,-1,8,9,13,9,-1,9,9,SDK2
-1,-1,9,-1,-1,9,11,13,9,SEC14L5
-1,-1,9,9,9,12,-1,3,7,EPT1
-1,-1,9,-1,-1,-1,11,-1,-1,SELP
-1,-1,3,3,3,9,-1,9,9,SEMA4F
-1,-1,9,3,13,-1,-1,-1,-1,SEPT1
-1,-1,3,14,14,9,-1,9,9,SERPINA10
-1,-1,6,8,6,14,12,14,12,SERPINE2
-1,-1,3,9,6,-1,-1,-1,-1,SERPINI1
-1,-1,8,3,3,9,9,9,9,SERPINI1
-1,-1,9,3,13,9,-1,13,9,SFMBT1
-1,-1,9,3,13,13,-1,9,9,SFMBT1
-1,-1,12,9,13,3,-1,3,3,SGCE
-1,-1,9,-1,-1,9,-1,9,9,SGO1
-1,-1,3,8,3,15,-1,11,11,SGPP2
-1,-1,3,3,3,3,-1,3,3,SH2D3A
-1,-1,9,9,9,-1,-1,-1,-1,SH3BP5
-1,-1,9,9,9,-1,-1,-1,-1,SHISA3
-1,-1,14,11,11,6,9,6,9,SKAP1
-1,-1,8,14,14,13,-1,-1,-1,SKAP1
-1,-1,6,8,12,9,11,-1,-1,SLA2
-1,-1,9,3,3,-1,-1,-1,-1,SLAIN1
-1,-1,8,8,8,13,-1,9,15,SLAMF1
-1,-1,9,-1,-1,-1,-1,-1,-1,SLC13A3
-1,-1,9,3,3,13,-1,9,15,SLC25A26
-1,-1,9,-1,9,-1,-1,-1,-1,SLC25A32
-1,-1,3,3,3,12,-1,8,8,SLC25A4
-1,-1,9,-1,-1,-1,-1,-1,9,SLC25A42
-1,-1,9,9,13,-1,-1,-1,-1,SLC27A5
-1,-1,9,9,9,13,-1,13,13,SLC29A2
-1,-1,12,8,8,12,-1,12,12,SLC35F2
-1,-1,9,9,9,-1,-1,-1,15,SLC38A1
-1,-1,3,-1,-1,9,-1,9,-1,SLC38A11
-1,-1,9,9,3,15,-1,14,14,SLC39A14
-1,-1,9,9,9,-1,-1,-1,-1,SLC39A7
-1,-1,9,3,3,-1,-1,-1,-1,SLC41A1
-1,-1,3,-1,-1,13,9,3,3,SLC45A3
-1,-1,9,9,13,-1,-1,-1,-1,SLFN13
-1,-1,9,9,9,9,-1,9,9,SNORA24
-1,-1,9,9,9,-1,-1,-1,-1,SNORA27
-1,-1,9,-1,-1,-1,-1,-1,-1,SNORA32
-1,-1,9,9,9,-1,-1,-1,-1,SNORA33
-1,-1,3,9,9,-1,-1,-1,-1,SNORA70B
-1,-1,9,9,9,-1,-1,-1,-1,SNORD10
-1,-1,9,9,9,-1,-1,-1,-1,SNORD11
-1,-1,9,-1,-1,-1,-1,-1,-1,SNORD38A
-1,-1,3,9,6,-1,-1,-1,-1,SNORD4A
-1,-1,9,9,9,-1,-1,-1,-1,SNORD84
-1,-1,9,9,6,-1,-1,-1,-1,SNURF
-1,-1,3,9,13,3,-1,13,13,SNX25
-1,-1,8,3,3,3,-1,13,13,SNX25
-1,-1,9,-1,-1,-1,-1,-1,-1,SOBP
-1,-1,9,14,12,12,14,12,12,SOCS2
-1,-1,9,-1,-1,9,-1,9,9,SOX7
-1,-1,3,3,3,3,-1,8,7,SPAG16
-1,-1,3,9,13,3,-1,3,3,SPATS2
-1,-1,9,9,13,13,-1,9,15,SPG7
-1,-1,9,9,13,9,-1,9,9,SPINK2
-1,-1,9,-1,-1,-1,-1,-1,-1,SPRY4
-1,-1,3,3,13,3,-1,8,7,SPTBN1
-1,-1,9,9,-1,9,-1,9,9,SPTLC3
-1,-1,9,9,-1,-1,-1,9,9,SRRM5
-1,-1,12,14,12,8,-1,8,8,STAMBPL1
-1,-1,14,3,6,6,-1,9,9,STAP1
-1,-1,9,-1,-1,9,-1,13,7,STEAP1
-1,-1,8,8,8,3,-1,3,3,STMN1
-1,-1,9,9,9,9,-1,9,9,STOX1
-1,-1,9,9,9,9,-1,9,9,STOX1
-1,-1,12,3,13,8,-1,8,8,STRBP
-1,-1,9,-1,-1,-1,-1,-1,15,SYT17
-1,-1,9,3,3,13,-1,9,9,TARBP1
-1,-1,9,-1,-1,-1,-1,-1,-1,TBX1
-1,-1,9,-1,9,-1,14,-1,-1,TBXA2R
-1,-1,9,14,12,9,12,3,3,TC2N
-1,-1,3,-1,-1,-1,-1,-1,-1,TCL6
-1,-1,9,3,13,-1,-1,-1,-1,TDP1
-1,-1,8,-1,-1,3,-1,8,7,TEAD2
-1,-1,9,3,13,8,-1,8,7,TEF
-1,-1,3,-1,-1,3,9,9,9,TEX9
-1,-1,9,9,13,3,-1,13,3,TFDP2
-1,-1,9,-1,-1,14,12,3,3,TFPI
-1,-1,6,-1,-1,-1,12,9,-1,TGFB1I1
-1,-1,9,9,9,-1,-1,-1,-1,THAP2
-1,-1,9,9,13,8,-1,9,9,THNSL1
-1,-1,9,9,13,-1,-1,-1,-1,TIGIT
-1,-1,12,-1,9,9,-1,8,8,TLE1
-1,-1,9,9,13,9,-1,13,13,TM7SF2
-1,-1,9,9,9,-1,-1,-1,9,TRAPPC10
-1,-1,9,9,9,8,-1,3,3,TMEM117
-1,-1,9,9,9,-1,-1,-1,-1,TMEM132B
-1,-1,3,8,8,12,-1,3,8,TMEM14A
-1,-1,8,9,9,-1,-1,-1,-1,TMEM156
-1,-1,9,9,9,9,-1,9,9,TMEM161B
-1,-1,9,9,9,-1,-1,-1,-1,NEMP2
-1,-1,9,14,12,13,9,9,15,TMEM204
-1,-1,9,9,9,-1,-1,-1,-1,TMEM38B
-1,-1,9,9,9,-1,12,9,-1,TMOD1
-1,-1,6,9,6,13,-1,9,15,TMPRSS11D
-1,-1,14,-1,9,6,-1,6,9,TNFRSF13B
-1,-1,12,-1,-1,-1,-1,-1,-1,TNFRSF13C
-1,-1,12,-1,6,13,-1,6,9,TNFRSF17
-1,-1,9,9,9,-1,11,9,-1,TNFSF4
-1,-1,9,-1,-1,-1,-1,-1,-1,TNK2
-1,-1,9,-1,-1,-1,-1,-1,-1,TNRC6B
-1,-1,9,-1,-1,9,12,9,9,TNS1
-1,-1,9,9,9,9,-1,9,9,TOE1
-1,-1,9,9,-1,-1,-1,-1,-1,LINC00273
-1,-1,9,-1,-1,-1,-1,-1,-1,TP63
-1,-1,9,-1,-1,-1,-1,-1,-1,TP63
-1,-1,3,9,9,3,-1,3,3,TPD52
-1,-1,9,-1,-1,9,-1,9,13,TRAF4
-1,-1,8,3,8,13,-1,9,15,TRAF5
-1,-1,14,8,12,6,-1,13,13,TRAF5
-1,-1,9,11,14,9,-1,9,9,TRAT1
-1,-1,9,3,13,-1,9,-1,-1,TRAT1
-1,-1,12,14,12,3,-1,13,9,TRIB2
-1,-1,9,3,3,3,-1,9,9,TRIM32
-1,-1,9,9,9,-1,-1,-1,-1,TRIM61
-1,-1,9,9,9,9,-1,13,13,TRIP13
-1,-1,6,9,9,12,11,12,14,TSC22D1
-1,-1,9,3,3,9,9,9,13,CEP41
-1,-1,9,8,9,9,-1,9,9,TSHZ2
-1,-1,9,-1,-1,9,-1,3,3,PRSS55
-1,-1,9,8,3,13,11,9,15,TSPAN18
-1,-1,9,3,3,9,14,9,9,TSPAN5
-1,-1,3,9,9,13,-1,-1,-1,TSPYL5
-1,-1,9,9,9,3,9,13,3,TTK
-1,-1,9,9,9,-1,9,-1,-1,TUBB4A
-1,-1,9,-1,-1,-1,-1,-1,-1,TUBB6
-1,-1,9,3,13,13,-1,9,15,TUBG2
-1,-1,9,9,13,9,-1,9,9,TUT1
-1,-1,9,9,9,-1,-1,-1,-1,TYSND1
-1,-1,9,9,9,-1,-1,-1,9,UBE3D
-1,-1,9,9,13,-1,-1,-1,9,UBE3D
-1,-1,9,-1,-1,7,-1,12,14,UGT2B11
-1,-1,6,-1,-1,11,-1,14,2,UGT2B17
-1,-1,6,-1,-1,7,-1,6,6,UGT2B17
-1,-1,6,-1,-1,2,-1,11,2,UGT2B17
-1,-1,6,-1,-1,2,-1,11,2,UGT2B7
-1,-1,6,-1,-1,2,-1,11,2,UGT2B7
-1,-1,3,-1,-1,12,-1,8,12,UGT8
-1,-1,9,9,-1,-1,-1,-1,-1,UHRF1
-1,-1,9,-1,-1,-1,-1,-1,-1,UPK3B
-1,-1,9,9,9,-1,9,9,-1,UROC1
-1,-1,3,9,9,9,9,9,9,USH1G
-1,-1,9,9,9,-1,-1,-1,-1,USP44
-1,-1,9,9,9,-1,-1,-1,-1,USP44
-1,-1,3,9,13,13,-1,9,15,UST
-1,-1,9,-1,-1,-1,-1,-1,-1,VPREB1
-1,-1,11,-1,6,6,-1,6,6,VPREB3
-1,-1,9,9,9,-1,-1,-1,-1,RCC1L
-1,-1,9,9,9,9,9,9,9,WDR27
-1,-1,9,-1,-1,8,-1,3,3,WDR34
-1,-1,9,9,9,13,-1,-1,-1,WDR5B
-1,-1,8,9,13,8,-1,3,3,WEE1
-1,-1,3,3,13,8,-1,6,13,WFS1
-1,-1,9,9,-1,-1,-1,-1,-1,WNT10A
-1,-1,9,9,9,3,-1,9,9,WWOX
-1,-1,3,3,13,13,-1,9,15,XKR6
-1,-1,9,9,9,9,-1,-1,-1,YAF2
-1,-1,9,-1,-1,-1,-1,9,15,ZBTB10
-1,-1,6,-1,6,-1,-1,-1,-1,ZBTB16
-1,-1,3,-1,-1,8,-1,8,8,ZDHHC23
-1,-1,9,-1,-1,3,-1,13,3,ZNF112
-1,-1,9,9,9,9,-1,9,9,ZFP14
-1,-1,3,3,3,13,-1,9,15,ZFP82
-1,-1,9,3,13,9,-1,9,9,ZNF10
-1,-1,9,-1,-1,-1,-1,-1,-1,ZNF135
-1,-1,8,9,13,-1,-1,-1,-1,ZNF154
-1,-1,9,3,6,13,-1,9,15,ZNF181
-1,-1,9,9,13,13,-1,9,15,ZNF184
-1,-1,9,3,13,9,-1,9,9,ZNF239
-1,-1,9,9,9,9,-1,9,9,ZNF254
-1,-1,9,9,-1,-1,-1,-1,-1,ZNF273
-1,-1,3,9,13,-1,-1,-1,9,ZNF280B
-1,-1,3,9,9,9,-1,9,9,ZNF285
-1,-1,9,3,3,9,-1,9,15,ZNF30
-1,-1,9,9,9,9,-1,9,9,ZNF343
-1,-1,9,9,9,-1,-1,-1,-1,ZNF404
-1,-1,3,9,9,9,-1,13,3,ZNF415
-1,-1,9,9,13,13,-1,9,15,ZNF416
-1,-1,9,-1,-1,-1,-1,-1,-1,ZNF418
-1,-1,9,9,9,-1,-1,-1,-1,ZNF420
-1,-1,9,9,9,-1,-1,-1,-1,ZNF43
-1,-1,9,9,9,9,-1,9,9,ZNF442
-1,-1,9,9,-1,9,-1,9,9,ZNF502
-1,-1,9,9,9,-1,-1,-1,-1,ZNF507
-1,-1,9,9,9,9,-1,-1,-1,ZNF512B
-1,-1,9,9,13,13,-1,-1,-1,ZNF551
-1,-1,9,9,13,-1,-1,-1,-1,ZNF567
-1,-1,9,9,9,13,-1,9,15,ZNF589
-1,-1,9,-1,9,9,-1,9,9,ZNF594
-1,-1,9,9,-1,9,-1,9,9,ZNF606
-1,-1,9,9,6,-1,-1,-1,15,ZNF658
-1,-1,9,9,9,8,14,3,3,ZNF664
-1,-1,3,3,6,13,-1,9,15,ZNF680
-1,-1,9,9,9,9,-1,9,9,ZNF789
-1,-1,8,3,8,14,-1,12,8,ZNF827
-1,-1,9,8,8,9,-1,9,9,ZNF831
-1,-1,3,9,9,-1,-1,-1,-1,ZNF92
-1,-1,-1,9,-1,9,-1,-1,-1,AASS
-1,-1,-1,9,-1,-1,-1,-1,-1,ABCA11P
-1,-1,-1,9,-1,9,-1,13,13,ABCA9
-1,-1,-1,9,-1,-1,-1,-1,-1,ABCC1
-1,-1,-1,9,9,-1,-1,-1,-1,ABCD2
-1,-1,-1,9,9,-1,-1,-1,-1,ABCF2
-1,-1,-1,9,9,-1,-1,9,9,ACADSB
-1,-1,-1,9,9,3,-1,13,3,ACOT1
-1,-1,-1,3,3,8,-1,8,8,ACOT4
-1,-1,-1,3,13,-1,-1,-1,-1,ACSL6
-1,-1,-1,9,9,13,-1,13,13,ACSM3
-1,-1,-1,9,9,-1,9,-1,-1,ACTR3B
-1,-1,-1,9,-1,9,-1,9,13,ACVR1C
-1,-1,-1,9,-1,-1,-1,-1,-1,ADAM23
-1,-1,-1,9,9,-1,-1,9,13,AZIN2
-1,-1,-1,9,9,3,-1,9,9,AGMAT
-1,-1,-1,9,-1,-1,-1,-1,-1,AIRE
-1,-1,-1,9,-1,-1,-1,-1,-1,AK5
-1,-1,-1,3,13,-1,-1,-1,-1,AK5
-1,-1,-1,9,9,-1,-1,-1,-1,AKT3
-1,-1,-1,9,13,-1,-1,-1,-1,AKT3
-1,-1,-1,9,-1,12,-1,12,14,ALDH7A1
-1,-1,-1,9,13,13,-1,9,9,TMEM237
-1,-1,-1,9,13,9,-1,9,9,AMIGO1
-1,-1,-1,9,9,-1,-1,-1,-1,AMZ2
-1,-1,-1,9,9,9,-1,9,15,ANKRD26
-1,-1,-1,9,9,3,-1,13,3,ANO9
-1,-1,-1,9,9,-1,-1,-1,-1,SYNRG
-1,-1,-1,9,-1,-1,-1,-1,-1,AP2A1
-1,-1,-1,9,13,-1,-1,-1,-1,APBA2
-1,-1,-1,3,3,-1,-1,-1,-1,APOBEC3H
-1,-1,-1,9,-1,3,-1,3,3,ARHGEF10
-1,-1,-1,9,9,-1,-1,-1,-1,ARL3
-1,-1,-1,9,9,-1,-1,-1,-1,ARSK
-1,-1,-1,9,9,3,-1,3,3,ASPM
-1,-1,-1,9,9,3,-1,9,9,ASTN2
-1,-1,-1,9,9,3,-1,9,9,B3GALT2
-1,-1,-1,3,13,3,-1,3,3,B4GAT1
-1,-1,-1,9,9,3,-1,3,3,B4GALT4
-1,-1,-1,9,-1,-1,-1,-1,-1,B9D1
-1,-1,-1,9,9,-1,-1,9,15,BCR
-1,-1,-1,9,-1,-1,-1,-1,-1,BCR
-1,-1,-1,9,-1,3,-1,8,8,BDH1
-1,-1,-1,9,9,3,-1,13,3,BIRC5
-1,-1,-1,9,-1,-1,-1,-1,-1,BPTF
-1,-1,-1,9,-1,13,-1,9,15,BRF1
-1,-1,-1,9,3,13,-1,9,15,PYROXD2
-1,-1,-1,8,3,13,-1,9,15,C10orf35
-1,-1,-1,9,-1,-1,-1,-1,-1,JAKMIP3
-1,-1,-1,9,9,-1,-1,9,-1,MSANTD2
-1,-1,-1,9,9,-1,-1,-1,-1,C11orf63
-1,-1,-1,9,-1,-1,-1,-1,-1,PMCH
-1,-1,-1,9,9,9,-1,9,9,MIR17HG
-1,-1,-1,3,13,3,-1,13,13,C14orf132
-1,-1,-1,9,9,-1,-1,-1,-1,APOPT1
-1,-1,-1,9,9,-1,-1,-1,-1,LINC01550
-1,-1,-1,3,13,9,-1,9,13,LINC00239
-1,-1,-1,9,9,12,-1,3,3,HID1
-1,-1,-1,9,-1,-1,-1,-1,-1,C17orf98
-1,-1,-1,9,-1,-1,-1,-1,-1,LINC00470
-1,-1,-1,9,9,9,14,9,-1,GIPC3
-1,-1,-1,9,6,-1,-1,-1,-1,METTL18
-1,-1,-1,9,-1,-1,-1,-1,-1,RSG1
-1,-1,-1,9,9,-1,-1,-1,-1,ACTL10
-1,-1,-1,9,9,9,-1,-1,9,C21orf62-AS1
-1,-1,-1,9,9,-1,-1,-1,-1,CDPF1
-1,-1,-1,9,9,-1,-1,-1,-1,C2CD4C
-1,-1,-1,3,13,-1,-1,6,9,C2orf40
-1,-1,-1,9,9,-1,-1,-1,-1,C3orf33
-1,-1,-1,9,-1,-1,-1,-1,-1,C3orf35
-1,-1,-1,8,-1,14,-1,14,11,ADTRP
-1,-1,-1,9,9,-1,-1,-1,-1,SMIM8
-1,-1,-1,14,15,13,-1,-1,-1,THEMIS
-1,-1,-1,9,9,-1,-1,-1,-1,TMEM244
-1,-1,-1,3,-1,15,9,14,14,SLC22A23
-1,-1,-1,9,9,12,-1,3,3,C9orf24
-1,-1,-1,9,9,9,-1,-1,9,CARNMT1
-1,-1,-1,9,9,-1,-1,-1,-1,CA11
-1,-1,-1,8,3,9,-1,-1,-1,CACNA1I
-1,-1,-1,9,6,-1,-1,9,9,CACNA2D2
-1,-1,-1,9,9,8,-1,8,8,CACNB3
-1,-1,-1,8,8,-1,-1,-1,-1,CAMK4
-1,-1,-1,9,9,-1,-1,-1,-1,CAMTA1
-1,-1,-1,9,13,9,-1,9,9,CAND2
-1,-1,-1,9,13,7,-1,11,11,CAPN5
-1,-1,-1,9,9,13,-1,9,15,CAPRIN1
-1,-1,-1,3,9,3,-1,13,3,CASP6
-1,-1,-1,9,9,-1,-1,-1,-1,CBFB
-1,-1,-1,9,6,-1,-1,-1,-1,CFAP36
-1,-1,-1,8,8,9,-1,9,9,CCDC65
-1,-1,-1,9,9,-1,-1,-1,-1,CCDC7
-1,-1,-1,9,9,9,-1,13,9,CCHCR1
-1,-1,-1,9,9,3,-1,13,3,CCNB1
-1,-1,-1,9,-1,6,-1,6,7,CCNB2
-1,-1,-1,9,9,-1,-1,-1,-1,CCR10
-1,-1,-1,3,9,-1,-1,-1,-1,CCR4
-1,-1,-1,8,8,-1,11,-1,-1,CD226
-1,-1,-1,9,12,9,-1,13,9,CD248
-1,-1,-1,14,8,9,-1,-1,-1,CD28
-1,-1,-1,14,14,13,-1,-1,-1,CD3E
-1,-1,-1,9,-1,-1,-1,-1,-1,CDC14A
-1,-1,-1,9,9,-1,-1,-1,-1,CDC14A
-1,-1,-1,9,9,-1,-1,-1,9,CDK2
-1,-1,-1,9,-1,-1,-1,-1,-1,CDKL3
-1,-1,-1,9,9,13,-1,13,13,CDKN3
-1,-1,-1,9,9,-1,-1,-1,-1,CDNF
-1,-1,-1,9,9,-1,-1,-1,-1,CELSR3
-1,-1,-1,9,6,14,-1,12,12,AGAP1
-1,-1,-1,9,9,6,-1,13,13,CEP55
-1,-1,-1,9,13,9,-1,13,9,CFH
-1,-1,-1,9,13,13,-1,13,9,CFH
-1,-1,-1,9,9,13,-1,9,15,CHAF1B
-1,-1,-1,3,6,13,-1,9,15,CHN1
-1,-1,-1,9,9,12,-1,3,3,CIB2
-1,-1,-1,9,-1,-1,-1,-1,-1,CLDN20
-1,-1,-1,9,9,-1,-1,-1,-1,CLEC2D
-1,-1,-1,9,8,-1,-1,13,-1,CLIC3
-1,-1,-1,9,9,3,-1,6,6,CLIC6
-1,-1,-1,9,9,6,-1,6,13,CLIP3
-1,-1,-1,9,9,2,9,11,2,CMBL
-1,-1,-1,9,9,-1,-1,-1,-1,CNPY4
-1,-1,-1,9,9,9,-1,9,9,CNTNAP1
-1,-1,-1,9,9,6,9,6,6,COL6A3
-1,-1,-1,9,13,14,14,12,6,COL6A3
-1,-1,-1,9,13,-1,-1,-1,-1,COLQ
-1,-1,-1,9,9,8,-1,3,7,CORO2A
-1,-1,-1,9,-1,-1,-1,9,-1,CPLX1
-1,-1,-1,3,13,14,-1,3,12,CROT
-1,-1,-1,9,9,13,-1,-1,15,MED17
